x,y,resolution,elevation,mean_elevation,semantic_class,point_count
-69.0,35.0,2.0,2.7155888471366687,2.7155888471366687,vegetation,1
-69.0,37.0,2.0,1.1985783189636245,1.1815746827875082,ground,2
-69.0,41.0,2.0,1.2230674768827807,1.206675729483134,ground,2
-69.0,43.0,2.0,2.5546743375276417,1.8978050031917355,ground,2
-69.0,45.0,2.0,1.199003828057256,1.199003828057256,ground,1
-69.0,47.0,2.0,1.1723732534091535,1.1723732534091535,ground,1
-69.0,49.0,2.0,3.4154571091793553,3.4154571091793553,vegetation,1
-69.0,51.0,2.0,1.295476093010807,1.295476093010807,ground,1
-69.0,53.0,2.0,1.2475182301335204,1.2475182301335204,ground,1
-69.0,55.0,2.0,1.306456430590766,1.306456430590766,ground,1
-69.0,63.0,2.0,2.468418810299477,2.468418810299477,vegetation,1
-69.0,67.0,2.0,1.311051946104032,1.311051946104032,ground,1
-69.0,69.0,2.0,2.845095022122213,2.642498637308445,vegetation,2
-69.0,71.0,2.0,1.330237895356185,1.3211492209277609,ground,2
-67.0,-73.0,2.0,0.6594326566206415,0.6594326566206415,ground,1
-67.0,-71.0,2.0,0.7282059699052733,0.7269086608489777,ground,2
-67.0,-67.0,2.0,0.737747573240125,0.737747573240125,ground,1
-67.0,-65.0,2.0,2.1347711834387626,2.1347711834387626,vegetation,1
-67.0,-55.0,2.0,2.9223560551932986,1.869649731874779,ground,2
-67.0,-53.0,2.0,2.7745316812904957,1.8400027946033448,vegetation,3
-67.0,-49.0,2.0,0.8161415810127511,0.8161415810127511,ground,1
-67.0,-43.0,2.0,0.8457689382014869,0.8372350767312404,ground,2
-67.0,-41.0,2.0,0.8000056456014026,0.8000056456014026,ground,1
-67.0,-39.0,2.0,3.2366629853470656,1.5177831915311386,ground,5
-67.0,-35.0,2.0,0.8735124799795911,0.8735124799795911,ground,1
-67.0,-31.0,2.0,0.9096771064245727,0.9000888248803607,ground,2
-67.0,-29.0,2.0,0.9016399445265374,0.9003628414705013,ground,2
-67.0,-27.0,2.0,0.9057964425954739,0.9057964425954739,ground,1
-67.0,-25.0,2.0,0.9381424883070948,0.9067928673820802,ground,3
-67.0,-19.0,2.0,0.9389214722585739,0.9223109295396562,ground,2
-67.0,-17.0,2.0,0.9391026190503065,0.9327206442794673,ground,2
-67.0,-15.0,2.0,0.9531007430075402,0.9278507560418455,ground,2
-67.0,-13.0,2.0,0.9537977324837814,0.9279555398809819,ground,2
-67.0,-9.0,2.0,0.9689531625724714,0.9689531625724714,ground,1
-67.0,-7.0,2.0,1.0067825318345025,1.0067825318345025,ground,1
-67.0,-5.0,2.0,0.9929993363933363,0.9859759231239746,ground,2
-67.0,-3.0,2.0,0.9972655704732992,0.9887097717874211,ground,2
-67.0,1.0,2.0,1.0546138908660105,0.9984134549350814,ground,4
-67.0,3.0,2.0,1.0200259223298058,1.0200259223298058,ground,1
-67.0,5.0,2.0,0.9618155133469819,0.9618155133469819,ground,1
-67.0,7.0,2.0,1.0416449801590608,1.0416449801590608,ground,1
-67.0,9.0,2.0,1.0672785689462605,1.0672785689462605,ground,1
-67.0,11.0,2.0,1.0536159301951142,1.0434282101987435,ground,3
-67.0,13.0,2.0,1.0664848262074693,1.0664848262074693,ground,1
-67.0,17.0,2.0,1.0715174402791048,1.068233500917913,ground,3
-67.0,19.0,2.0,1.111194400789687,1.0727614228604918,ground,2
-67.0,23.0,2.0,1.1291907778749675,1.1166445601549664,ground,2
-67.0,25.0,2.0,1.104318709017932,1.104318709017932,ground,1
-67.0,27.0,2.0,1.1306213300505659,1.089166271108335,ground,2
-67.0,29.0,2.0,1.1394291221625228,1.1187745993779068,ground,2
-67.0,31.0,2.0,1.1246099682907829,1.1211802198535665,ground,3
-67.0,35.0,2.0,1.1093282584057793,1.1093282584057793,ground,1
-67.0,37.0,2.0,4.074029921201656,2.627597650357586,ground,2
-67.0,47.0,2.0,1.2322309308867028,1.2322309308867028,ground,1
-67.0,49.0,2.0,2.4770160255849136,2.4770160255849136,vegetation,1
-67.0,51.0,2.0,1.236346412070526,1.236346412070526,ground,1
-67.0,53.0,2.0,1.1716647274208571,1.1580696424653072,ground,2
-67.0,55.0,2.0,1.217590890055554,1.217590890055554,ground,1
-67.0,57.0,2.0,2.6578392172997267,1.934242331719204,ground,2
-67.0,61.0,2.0,1.258946414112796,1.2420928905582311,ground,2
-67.0,63.0,2.0,2.913998829969343,2.759008670914613,vegetation,2
-67.0,67.0,2.0,1.2614161521622003,1.2608132545431836,ground,2
-67.0,69.0,2.0,3.2137123873168183,2.229689620673173,ground,2
-67.0,71.0,2.0,3.7722638226310385,2.528380820472199,ground,2
-65.0,-71.0,2.0,0.7220989062720559,0.6971816502004529,ground,2
-65.0,-69.0,2.0,2.391822354742189,1.525423867984525,ground,2
-65.0,-67.0,2.0,0.7346303075708546,0.7346303075708546,ground,1
-65.0,-65.0,2.0,3.24561079904027,1.9604682986597908,ground,2
-65.0,-61.0,2.0,1.7904655220629515,1.231401975608533,ground,4
-65.0,-59.0,2.0,1.7392640062023803,1.7392640062023803,vegetation,1
-65.0,-55.0,2.0,1.9011880828654322,1.3205992981611927,ground,2
-65.0,-53.0,2.0,0.7610805727843609,0.7362873320686643,ground,2
-65.0,-51.0,2.0,0.7829866582851859,0.771999472722083,ground,3
-65.0,-49.0,2.0,3.4645758475120787,3.336516307643473,vegetation,2
-65.0,-47.0,2.0,0.7797617808277477,0.7705579753927494,ground,2
-65.0,-43.0,2.0,2.5593642110954717,1.2362023854023414,ground,4
-65.0,-41.0,2.0,0.8092794526819685,0.8092794526819685,ground,1
-65.0,-39.0,2.0,0.8287294471980589,0.8287294471980589,ground,1
-65.0,-37.0,2.0,2.6857886489113083,1.7648426003986466,ground,2
-65.0,-35.0,2.0,3.7017243229786567,2.2564216687419307,ground,2
-65.0,-33.0,2.0,3.5409170633518583,1.8052285780570552,ground,4
-65.0,-27.0,2.0,2.2903772982428507,2.2903772982428507,vegetation,1
-65.0,-25.0,2.0,0.9135395731542505,0.893904126654691,ground,2
-65.0,-19.0,2.0,0.9376477151010467,0.9376477151010467,ground,1
-65.0,-15.0,2.0,0.9482552867412211,0.9482552867412211,ground,1
-65.0,-13.0,2.0,0.9409773792881975,0.9367544026086578,ground,2
-65.0,-9.0,2.0,0.9866282824441321,0.9866282824441321,ground,1
-65.0,-3.0,2.0,1.0150673415029017,1.0150673415029017,ground,1
-65.0,-1.0,2.0,1.0015998137191757,0.9834925950509823,ground,4
-65.0,1.0,2.0,0.9942194306300047,0.9942194306300047,ground,1
-65.0,3.0,2.0,1.0618038969611834,1.0309946352961907,ground,3
-65.0,5.0,2.0,0.9921027818241511,0.9921027818241511,ground,1
-65.0,7.0,2.0,1.0237939500216056,1.0121185592814133,ground,3
-65.0,9.0,2.0,1.0408567506517616,1.0408567506517616,ground,1
-65.0,11.0,2.0,1.0100352514419921,1.0087827342190807,ground,2
-65.0,13.0,2.0,1.0605861344461764,1.0605861344461764,ground,1
-65.0,17.0,2.0,1.0600819633632477,1.0600819633632477,ground,1
-65.0,23.0,2.0,1.0622029817069256,1.061409602824732,ground,2
-65.0,25.0,2.0,3.775277321150086,2.416328208334795,ground,2
-65.0,33.0,2.0,1.1049811139564074,1.1027849405326207,ground,2
-65.0,35.0,2.0,3.6748310289556243,2.383688248670302,ground,2
-65.0,37.0,2.0,1.1157167183819485,1.1157167183819485,ground,1
-65.0,41.0,2.0,1.109635404749572,1.109635404749572,ground,1
-65.0,45.0,2.0,2.918830402804147,2.0288826653662615,ground,2
-65.0,49.0,2.0,3.561747109850603,2.378773698065108,vegetation,3
-65.0,51.0,2.0,3.9416260955849447,3.9416260955849447,vegetation,1
-65.0,53.0,2.0,1.2055341411352212,1.2055341411352212,ground,1
-65.0,57.0,2.0,2.0952705161650274,2.0952705161650274,vegetation,1
-65.0,63.0,2.0,2.2031245538626423,1.5566701303309658,ground,3
-65.0,65.0,2.0,2.5342544718833007,2.3275896894723704,vegetation,2
-65.0,67.0,2.0,2.663133554921834,2.663133554921834,vegetation,1
-65.0,69.0,2.0,1.2802895482677947,1.2725500780482104,ground,2
-63.0,-77.0,2.0,0.6694801474933215,0.6613888833310475,ground,2
-63.0,-75.0,2.0,0.6553025129483415,0.6553025129483415,ground,1
-63.0,-67.0,2.0,1.49434716221167,1.49434716221167,vegetation,1
-63.0,-61.0,2.0,2.0799240097629488,1.162154786339496,ground,3
-63.0,-59.0,2.0,0.6879787859526887,0.6879787859526887,ground,1
-63.0,-57.0,2.0,0.7333962715837314,0.7333962715837314,ground,1
-63.0,-55.0,2.0,0.7751445120930667,0.7751445120930667,ground,1
-63.0,-51.0,2.0,0.7600177574337794,0.7404127150151067,ground,3
-63.0,-49.0,2.0,0.7934435968851573,0.7934435968851573,ground,1
-63.0,-47.0,2.0,0.7870288635193493,0.7589680437917122,ground,3
-63.0,-45.0,2.0,3.0562398435750744,1.8894868437624877,ground,2
-63.0,-41.0,2.0,3.481836924850483,2.277642275151691,vegetation,3
-63.0,-37.0,2.0,3.5666684007274863,3.5666684007274863,vegetation,1
-63.0,-35.0,2.0,2.019708325689829,2.019708325689829,vegetation,1
-63.0,-31.0,2.0,0.8308793438868751,0.8308793438868751,ground,1
-63.0,-25.0,2.0,0.8811570276471289,0.8699488847113133,ground,2
-63.0,-23.0,2.0,0.8890865373842732,0.8439803471079275,ground,3
-63.0,-21.0,2.0,0.8756433282529079,0.8672520690040008,ground,3
-63.0,-19.0,2.0,0.8718010325704983,0.8630347237943583,ground,4
-63.0,-17.0,2.0,0.8851429425589525,0.8851429425589525,ground,1
-63.0,-15.0,2.0,0.8595014342990452,0.8595014342990452,ground,1
-63.0,-9.0,2.0,0.9303653811555727,0.9303653811555727,ground,1
-63.0,-7.0,2.0,0.9486610355351308,0.9119475291871791,ground,2
-63.0,-3.0,2.0,0.934272628449046,0.926910080554264,ground,2
-63.0,5.0,2.0,1.0107995446022826,0.9477621043609469,ground,2
-63.0,7.0,2.0,0.9481153361861759,0.9481153361861759,ground,1
-63.0,9.0,2.0,1.0187087864179143,0.9899122289414105,ground,4
-63.0,11.0,2.0,1.006794722410013,1.00579091872547,ground,2
-63.0,15.0,2.0,1.0391038924080442,1.0330346032858464,ground,2
-63.0,17.0,2.0,1.0285177202212643,1.0285177202212643,ground,1
-63.0,19.0,2.0,1.0841421085137364,1.0363485319230228,ground,2
-63.0,21.0,2.0,1.0366079087080866,1.0366079087080866,ground,1
-63.0,23.0,2.0,1.0081426924800223,1.006435325804953,ground,2
-63.0,25.0,2.0,1.064687360026013,1.064687360026013,ground,1
-63.0,29.0,2.0,1.0171645352088654,1.0171645352088654,ground,1
-63.0,31.0,2.0,1.0926572202261993,1.080746217679763,ground,2
-63.0,37.0,2.0,1.0943684710832748,1.082519191859678,ground,2
-63.0,39.0,2.0,3.7867744589083334,2.3025462369169167,ground,4
-63.0,43.0,2.0,1.1309538272945336,1.1309538272945336,ground,1
-63.0,45.0,2.0,1.112844865600764,1.112844865600764,ground,1
-63.0,47.0,2.0,3.6020812122101145,3.1774019206154804,vegetation,2
-63.0,49.0,2.0,1.1415052657493834,1.1415052657493834,ground,1
-63.0,51.0,2.0,1.164339677236446,1.1388401173652025,ground,2
-63.0,57.0,2.0,1.180822722594347,1.1723121290301002,ground,2
-63.0,59.0,2.0,1.1665118240367687,1.1665118240367687,ground,1
-63.0,61.0,2.0,1.12707292994659,1.12707292994659,ground,1
-63.0,65.0,2.0,1.1873160631931075,1.1873160631931075,ground,1
-63.0,69.0,2.0,1.1866803702310151,1.1835725644612336,ground,2
-63.0,71.0,2.0,3.1106199023601793,3.1106199023601793,vegetation,1
-63.0,73.0,2.0,1.2226064244909278,1.2226064244909278,ground,1
-63.0,77.0,2.0,3.999208490303711,2.6491328855984575,ground,2
-61.0,-79.0,2.0,2.0758502843766786,2.0758502843766786,vegetation,1
-61.0,-77.0,2.0,2.2280309974946495,1.6466005175906406,vegetation,3
-61.0,-75.0,2.0,2.6820732219393633,1.1233388412264345,ground,4
-61.0,-67.0,2.0,0.6573900080762101,0.6573900080762101,ground,1
-61.0,-65.0,2.0,2.48388701859971,1.5680826356064257,ground,2
-61.0,-63.0,2.0,1.4878288274175562,1.0849298395753137,ground,2
-61.0,-61.0,2.0,3.248990786194116,3.248990786194116,vegetation,1
-61.0,-59.0,2.0,0.6725512674711127,0.6725512674711127,ground,1
-61.0,-57.0,2.0,0.7110918945111493,0.6885173584855538,ground,2
-61.0,-55.0,2.0,2.9241299127047737,2.432328636680895,vegetation,2
-61.0,-51.0,2.0,0.7075229134640318,0.7075229134640318,ground,1
-61.0,-49.0,2.0,3.2899587602845632,1.9344549857821465,vegetation,3
-61.0,-47.0,2.0,1.9420502121708614,1.1338264843517685,ground,3
-61.0,-45.0,2.0,3.7442305204873656,2.236696380812203,ground,2
-61.0,-43.0,2.0,0.741473874138497,0.741473874138497,ground,1
-61.0,-41.0,2.0,0.7353817346941549,0.7353817346941549,ground,1
-61.0,-39.0,2.0,2.0188232162497735,2.0188232162497735,vegetation,1
-61.0,-37.0,2.0,2.7914455143986023,2.7914455143986023,vegetation,1
-61.0,-35.0,2.0,0.8134690574670465,0.7988030175523158,ground,2
-61.0,-31.0,2.0,0.7963792349300763,0.7709835051598996,ground,2
-61.0,-29.0,2.0,3.7148913574079123,2.9627420960287107,vegetation,2
-61.0,-27.0,2.0,0.7878929267076421,0.7878929267076421,ground,1
-61.0,-25.0,2.0,0.8534130666198962,0.8534130666198962,ground,1
-61.0,-23.0,2.0,0.8654729230032039,0.824633407344442,ground,6
-61.0,-21.0,2.0,0.8579191733558348,0.8402587780746114,ground,3
-61.0,-19.0,2.0,0.8582321074055302,0.809754515350231,ground,2
-61.0,-17.0,2.0,0.8792581335246259,0.8792581335246259,ground,1
-61.0,-13.0,2.0,0.9182945820704239,0.8984188456744286,ground,2
-61.0,-11.0,2.0,0.9123729898279671,0.9123729898279671,ground,1
-61.0,-9.0,2.0,0.8816210056346359,0.8816210056346359,ground,1
-61.0,-7.0,2.0,0.8979785595560226,0.8979785595560226,ground,1
-61.0,-5.0,2.0,0.9116184036558963,0.8922931190583313,ground,3
-61.0,-1.0,2.0,0.9251337070890872,0.9147055844556026,ground,3
-61.0,1.0,2.0,0.9182683635957026,0.9084551939727458,ground,3
-61.0,3.0,2.0,0.9671056994211393,0.9671056994211393,ground,1
-61.0,5.0,2.0,0.9087923649890439,0.9087923649890439,ground,1
-61.0,7.0,2.0,0.977206781867321,0.954633207493288,ground,2
-61.0,9.0,2.0,0.9220871220909926,0.9220871220909926,ground,1
-61.0,11.0,2.0,1.0170281908460468,1.0170281908460468,ground,1
-61.0,13.0,2.0,0.9759735640686401,0.9759735640686401,ground,1
-61.0,15.0,2.0,0.998142984543151,0.998142984543151,ground,1
-61.0,17.0,2.0,0.9901861950244697,0.9702465449747777,ground,2
-61.0,19.0,2.0,1.0081726173977799,0.9943950160185335,ground,2
-61.0,21.0,2.0,1.0343693638658555,1.0131166394090612,ground,5
-61.0,25.0,2.0,1.0199020164558832,1.0199020164558832,ground,1
-61.0,27.0,2.0,1.0300332026647352,1.0300332026647352,ground,1
-61.0,29.0,2.0,1.028324328104151,1.028324328104151,ground,1
-61.0,31.0,2.0,1.9368782384274346,1.9368782384274346,vegetation,1
-61.0,33.0,2.0,1.0421332001130583,1.0408139620581163,ground,2
-61.0,35.0,2.0,1.0692875604943168,1.0467213831971804,ground,2
-61.0,37.0,2.0,3.0795807796681864,3.0795807796681864,vegetation,1
-61.0,39.0,2.0,1.0471154328407153,1.043648682542982,ground,2
-61.0,41.0,2.0,1.0616026514271621,1.0616026514271621,ground,1
-61.0,43.0,2.0,1.10025980344284,1.10025980344284,ground,1
-61.0,45.0,2.0,3.8963800892834772,3.4431652933202006,vegetation,3
-61.0,47.0,2.0,1.0869911392642413,1.0869911392642413,ground,1
-61.0,49.0,2.0,1.0976659879333808,1.0976659879333808,ground,1
-61.0,53.0,2.0,3.9974212963993634,2.419862060864588,ground,4
-61.0,55.0,2.0,1.1510464426670795,1.1510464426670795,ground,1
-61.0,57.0,2.0,3.0686490859540125,1.6105832189652036,ground,4
-61.0,59.0,2.0,3.253254428308347,2.20085443002339,ground,2
-61.0,61.0,2.0,1.2014360346198887,1.2014360346198887,ground,1
-61.0,67.0,2.0,1.1663163206300793,1.1663163206300793,ground,1
-61.0,71.0,2.0,2.9360497366998963,1.7891348618650544,ground,3
-61.0,73.0,2.0,3.1599223179497464,2.1727431772848416,ground,2
-61.0,75.0,2.0,2.477292479851773,2.477292479851773,vegetation,1
-61.0,79.0,2.0,1.2600720329314608,1.2410540613150705,ground,2
-59.0,-79.0,2.0,0.5964222569370095,0.5964222569370095,ground,1
-59.0,-77.0,2.0,2.511858806151053,2.511858806151053,vegetation,1
-59.0,-75.0,2.0,0.5634032311091938,0.5634032311091938,ground,1
-59.0,-71.0,2.0,3.235043092086153,1.471419894257006,ground,3
-59.0,-69.0,2.0,0.5742870196068801,0.5742870196068801,ground,1
-59.0,-67.0,2.0,3.4009049663525426,2.010157162638522,ground,2
-59.0,-61.0,2.0,3.2361360164168183,1.9121718820763753,ground,4
-59.0,-53.0,2.0,0.6392426303166415,0.6392426303166415,ground,1
-59.0,-51.0,2.0,0.7086269680478522,0.7086269680478522,ground,1
-59.0,-45.0,2.0,0.7114318321909361,0.7114318321909361,ground,1
-59.0,-41.0,2.0,0.7453327707394228,0.7308375146887454,ground,2
-59.0,-39.0,2.0,0.7856663902438138,0.7572904802557949,ground,2
-59.0,-37.0,2.0,1.9111098151162556,1.339053517263338,ground,2
-59.0,-35.0,2.0,3.379968491615074,2.0848468056207428,ground,2
-59.0,-33.0,2.0,3.3792973884645203,1.61813982588799,ground,3
-59.0,-31.0,2.0,0.7661247534699355,0.7661247534699355,ground,1
-59.0,-29.0,2.0,0.7684172314563236,0.7684172314563236,ground,1
-59.0,-25.0,2.0,0.7864583165897345,0.7737806505764523,ground,3
-59.0,-23.0,2.0,0.7827391882726996,0.7827391882726996,ground,1
-59.0,-21.0,2.0,0.7615545201439629,0.7615545201439629,ground,1
-59.0,-19.0,2.0,0.8090538034471201,0.8044297730306563,ground,2
-59.0,-17.0,2.0,0.823977114159866,0.7782657027121626,ground,3
-59.0,-15.0,2.0,0.8365916192160533,0.8230972360651261,ground,2
-59.0,-13.0,2.0,0.8343231149667911,0.8235778035602528,ground,2
-59.0,-11.0,2.0,0.883510278336189,0.8387626718429259,ground,6
-59.0,-9.0,2.0,0.8448875807681232,0.8448875807681232,ground,1
-59.0,-7.0,2.0,0.8499184510442391,0.8499184510442391,ground,1
-59.0,-5.0,2.0,0.9001177483764659,0.8807584659178884,ground,2
-59.0,-3.0,2.0,0.8974658019244226,0.8818872043186122,ground,3
-59.0,-1.0,2.0,0.8878139006106867,0.8878139006106867,ground,1
-59.0,1.0,2.0,0.9226544013155273,0.8789681025507738,ground,4
-59.0,3.0,2.0,0.8921153395477723,0.8921153395477723,ground,1
-59.0,7.0,2.0,0.9126697566258607,0.9126697566258607,ground,1
-59.0,9.0,2.0,0.9274371597401109,0.9274371597401109,ground,1
-59.0,11.0,2.0,0.9502104565735304,0.9440104076824632,ground,2
-59.0,15.0,2.0,0.9385875637378652,0.9385875637378652,ground,1
-59.0,17.0,2.0,0.9733468252514238,0.9525760520189592,ground,2
-59.0,19.0,2.0,0.948066522717378,0.9423170475839285,ground,2
-59.0,21.0,2.0,0.9932428406832572,0.9705442701116194,ground,4
-59.0,23.0,2.0,1.0011539842615067,1.0011539842615067,ground,1
-59.0,25.0,2.0,1.001277734586847,0.9799860488976626,ground,3
-59.0,27.0,2.0,1.0111840910511098,1.0111840910511098,ground,1
-59.0,29.0,2.0,0.9911686756358941,0.9911686756358941,ground,1
-59.0,35.0,2.0,3.303951884030199,1.8022859838041991,ground,3
-59.0,37.0,2.0,3.4653369372581757,2.259304163382373,ground,2
-59.0,39.0,2.0,1.0237077966130417,1.0237077966130417,ground,1
-59.0,41.0,2.0,3.187664891570857,2.6723890679161473,vegetation,2
-59.0,43.0,2.0,1.0475302298049585,1.0475302298049585,ground,1
-59.0,45.0,2.0,1.0838136168188728,1.0753934631149904,ground,2
-59.0,53.0,2.0,3.8241265706257543,2.462390607488967,ground,2
-59.0,55.0,2.0,1.0886527834493698,1.0886527834493698,ground,1
-59.0,57.0,2.0,3.591192354975064,3.0342522992573624,vegetation,2
-59.0,59.0,2.0,1.1252795125063422,1.1252795125063422,ground,1
-59.0,61.0,2.0,1.1391449575247874,1.1208788622471528,ground,4
-59.0,63.0,2.0,2.677595080052722,2.677595080052722,vegetation,1
-59.0,67.0,2.0,1.1588467801461455,1.1588467801461455,ground,1
-59.0,73.0,2.0,4.085163288780131,3.4029980466365566,vegetation,2
-57.0,-83.0,2.0,3.4165122576469518,3.4165122576469518,vegetation,1
-57.0,-75.0,2.0,2.6819806357101568,1.5846237507647094,vegetation,3
-57.0,-69.0,2.0,0.535955518757261,0.535955518757261,ground,1
-57.0,-67.0,2.0,2.3734046820931933,2.2418362805818424,vegetation,2
-57.0,-61.0,2.0,2.4418031962110023,1.5287499188212323,ground,2
-57.0,-57.0,2.0,0.6218420756508122,0.6170057905389965,ground,3
-57.0,-55.0,2.0,2.180874715384003,1.4043503361945953,ground,2
-57.0,-51.0,2.0,0.6917414791946325,0.6674565944115155,ground,3
-57.0,-49.0,2.0,1.908122161703837,1.908122161703837,vegetation,1
-57.0,-45.0,2.0,0.6993955337117684,0.6993955337117684,ground,1
-57.0,-43.0,2.0,0.6694371326171799,0.6694371326171799,ground,1
-57.0,-39.0,2.0,0.7098235960640412,0.7016992236639514,ground,2
-57.0,-37.0,2.0,2.461340282441099,2.2426501019370293,vegetation,2
-57.0,-33.0,2.0,0.7034837983494662,0.6961719410984097,ground,2
-57.0,-29.0,2.0,2.863861471644838,1.276015111900576,ground,4
-57.0,-27.0,2.0,0.7318894275918217,0.7153894966341753,ground,2
-57.0,-25.0,2.0,0.7435292355864646,0.7435292355864646,ground,1
-57.0,-21.0,2.0,0.7913970806740752,0.7913970806740752,ground,1
-57.0,-19.0,2.0,0.7723732071576677,0.7723732071576677,ground,1
-57.0,-15.0,2.0,0.7982446377350396,0.7837999333046067,ground,3
-57.0,-11.0,2.0,0.8389260181124033,0.8191510734635278,ground,5
-57.0,-9.0,2.0,0.8867965171104257,0.8543436559894972,ground,2
-57.0,-7.0,2.0,0.7895647087956881,0.787217035678503,ground,2
-57.0,-5.0,2.0,0.8310044762375931,0.8273234658586072,ground,2
-57.0,-1.0,2.0,0.8594336442986891,0.8412711176352661,ground,5
-57.0,1.0,2.0,0.8548153388058782,0.8423344818048957,ground,2
-57.0,3.0,2.0,0.8486453816617201,0.8486453816617201,ground,1
-57.0,5.0,2.0,0.8652758468527122,0.8652758468527122,ground,1
-57.0,7.0,2.0,0.8728303718875737,0.8728303718875737,ground,1
-57.0,9.0,2.0,0.9065059712198819,0.8890631806244124,ground,3
-57.0,11.0,2.0,0.9318801215008972,0.8943227285691556,ground,3
-57.0,13.0,2.0,0.9309849387633066,0.8982771833316349,ground,2
-57.0,15.0,2.0,0.940576226570734,0.927294966158325,ground,4
-57.0,17.0,2.0,0.9277370394574518,0.9175159685448567,ground,2
-57.0,19.0,2.0,0.9415721525742203,0.9073878386803953,ground,4
-57.0,21.0,2.0,0.9603060515888626,0.9466589167513344,ground,2
-57.0,23.0,2.0,0.9234434062861209,0.9212948588787374,ground,2
-57.0,25.0,2.0,3.522813142537144,3.522813142537144,vegetation,1
-57.0,27.0,2.0,0.9810203352710841,0.9720990051782848,ground,2
-57.0,29.0,2.0,2.449953701606591,1.4606364317069653,ground,3
-57.0,31.0,2.0,1.0074868107208697,1.0074868107208697,ground,1
-57.0,35.0,2.0,1.0405989032755603,1.0405989032755603,ground,1
-57.0,39.0,2.0,3.750825792948044,3.750825792948044,vegetation,1
-57.0,41.0,2.0,0.9994373187794077,0.9994373187794077,ground,1
-57.0,43.0,2.0,1.0678287907521777,1.018739513956346,ground,4
-57.0,45.0,2.0,2.8422729307442602,1.952518424985163,ground,2
-57.0,47.0,2.0,2.3773149130804496,1.7103689243466023,ground,2
-57.0,51.0,2.0,1.0935970273387305,1.0656767945749972,ground,2
-57.0,53.0,2.0,2.4548466143408465,2.4548466143408465,vegetation,1
-57.0,57.0,2.0,1.038533341713406,1.038533341713406,ground,1
-57.0,61.0,2.0,1.1071665736915617,1.1071665736915617,ground,1
-57.0,63.0,2.0,2.1758060246565156,1.450392863124762,ground,3
-57.0,67.0,2.0,3.9590128383467684,3.9590128383467684,vegetation,1
-57.0,69.0,2.0,1.1445221881306151,1.1445221881306151,ground,1
-57.0,75.0,2.0,2.991773249473809,2.60242331910363,vegetation,2
-57.0,81.0,2.0,1.1495310211874168,1.1495310211874168,ground,1
-57.0,83.0,2.0,1.1823937568128369,1.1823937568128369,ground,1
-55.0,-83.0,2.0,2.6583900855473392,1.5900649093553119,ground,2
-55.0,-81.0,2.0,0.46222691327624693,0.46222691327624693,ground,1
-55.0,-79.0,2.0,2.7825065162714084,1.8253264627601127,vegetation,3
-55.0,-77.0,2.0,0.5280607206745472,0.5017062693969746,ground,2
-55.0,-75.0,2.0,0.5549187374175276,0.5443672746229458,ground,2
-55.0,-73.0,2.0,2.517646439821257,2.517646439821257,vegetation,1
-55.0,-71.0,2.0,0.4964623385064929,0.4964623385064929,ground,1
-55.0,-69.0,2.0,0.5234082857950298,0.5234082857950298,ground,1
-55.0,-67.0,2.0,0.5544378317421095,0.5469652395110145,ground,2
-55.0,-65.0,2.0,0.5800138319932356,0.5800138319932356,ground,1
-55.0,-63.0,2.0,2.288793129665296,2.288793129665296,vegetation,1
-55.0,-61.0,2.0,0.5452426705298342,0.5452426705298342,ground,1
-55.0,-57.0,2.0,0.6120844866036996,0.5824646682510636,ground,2
-55.0,-55.0,2.0,1.53158654739783,0.8922104343780018,ground,3
-55.0,-53.0,2.0,3.464601763575126,2.067334673576307,vegetation,3
-55.0,-51.0,2.0,2.941426780767882,1.786840918232243,ground,2
-55.0,-49.0,2.0,1.5393090997853471,1.092953232143763,ground,2
-55.0,-47.0,2.0,2.1712898396230544,2.1712898396230544,vegetation,1
-55.0,-45.0,2.0,0.6699676593084136,0.6688202696902853,ground,2
-55.0,-43.0,2.0,0.7009905512659593,0.6744227905080971,ground,2
-55.0,-41.0,2.0,1.5207277276547266,0.9432384477544273,ground,3
-55.0,-39.0,2.0,0.67178401094972,0.67178401094972,ground,1
-55.0,-37.0,2.0,2.9967896471085878,1.2496063987133468,ground,4
-55.0,-35.0,2.0,2.3638268050232405,1.5165232262302415,ground,2
-55.0,-33.0,2.0,0.7408687585348481,0.6864448030650085,ground,2
-55.0,-31.0,2.0,0.730722112293899,0.7240804497665518,ground,2
-55.0,-29.0,2.0,2.6760539008158286,2.4466914243101634,vegetation,2
-55.0,-27.0,2.0,0.7311645307342259,0.7311645307342259,ground,1
-55.0,-23.0,2.0,0.7473777306739662,0.7240601266865422,ground,3
-55.0,-19.0,2.0,0.7697626394039445,0.7697626394039445,ground,1
-55.0,-15.0,2.0,0.771128774261084,0.7660888496903886,ground,2
-55.0,-13.0,2.0,0.7887119910565199,0.7611420467555352,ground,2
-55.0,-11.0,2.0,0.7915788981250043,0.7907575829423199,ground,2
-55.0,-9.0,2.0,0.8092720400357283,0.7817169859844922,ground,4
-55.0,-7.0,2.0,0.794535417894918,0.794535417894918,ground,1
-55.0,-5.0,2.0,0.8230957635546166,0.797724574851809,ground,2
-55.0,-3.0,2.0,0.7789133656779998,0.7789133656779998,ground,1
-55.0,-1.0,2.0,0.8249779918415014,0.8249779918415014,ground,1
-55.0,3.0,2.0,0.8470205422627428,0.8470205422627428,ground,1
